id,title,description,video_url,thumbnail_url,duration_seconds,difficulty,target_part,calorie_estimate,category,view_cnt,like_cnt,review_cnt,created_by,created_at,updated_at,visibility,is_deleted
40,18분 초보 올인원 운동 - 매일 하기 좋은 홈트 전신운동 초보 타바타,"초보 올인원 운동 홈트 루틴 준비했어요. 웜업 스트레칭과 전신운동 그리고 운동 후 몸풀기 스트레칭까지 한번에 끝내는 초보 올인원 운동 홈트입니다.  운동강도가 강하지 않기때문에 스트레칭은 짧고 쉬운 스트레칭으로 준비했습니다. 초보 올인원 운동 홈트는 매일 해주셔도 좋을 전신운동이예요. 부상예방하고 근육통 예방하시려면 운동강도에 맞는 운동 전 후 스트레칭을 해주시는게 중요해요.   초보 올인원 운동으로 건강한 한 주 되시길 바래요.   빅씨스 인스타♥ https://www.instagram.com/BIGSISlife/  챕터 --------------------------------------------------------------------- 00:00 인트로 --------------------------------------------------------------------- 00:15 (1) 워밍업 - 3분 --------------------------------------------------------------------- 03:52 (2) 전신운동 - 걷기 + 암스트레칭 04:42 (2) 전신운동 - 벋킥 + 풀다운 05:32 (2) 전신운동 - 킥백 + 사이드 레그 레이즈 06:22 (2) 전신운동 - 크로스 니터치(좌) 07:12 (2) 전신운동 - 크로스 니터치(우) 08:02 (2) 전신운동 - 펄스 스쿼트 08:52 (2) 전신운동 - 스탠딩 크런치(좌) 09:42 (2) 전신운동 - 스탠딩 크런치(우) 10:32 (2) 전신운동 - 리버스 런지 트위스트 11:22 (2) 전신운동 - 버드 도그 12:12 (2) 전신운동 - 씨저 리프트 13:02 (2) 전신운동 - 브릿지 13:52 (2) 전신운동 - 사이드 런지 --------------------------------------------------------------------- 14:46 (3) 마무리 스트레칭 - 3분 --------------------------------------------------------------------- 17:47 아웃트로 ---------------------------------------------------------------------  #초보올인원운동 #전신운동 #타바타 #빅씨스 #bigsis #홈트레이닝여자 #홈트   주의사항 부상을 줄이고 예방하려면 이 운동 루틴을 시작하기 전에 의사와 상의하는 것이 좋습니다. 빅씨스 운동 루틴 비디오를 수행하는 것은 자신의 책임 하에 수행하는 것 입니다. 빅씨스 유튜브 채널의 피트니스 프로그램, 온라인 운동 루틴 비디오 또는 유튜브에 공유 된 정보로 인해 입은 부상이나 피해에 대해 책임을 지지 않습니다. 여기에는 이메일, 비디오 및 텍스트가 포함됩니다. 이해해 주셔서 감사합니다.  Disclaimer To reduce and avoid injury, you will want to check with your doctor before beginning any Bigsis workout routines. By performing any Bigsis workout routine videos, you are performing them at your own risk. Bigsis Youtube Channel will not be responsible or liable for any injury or harm you sustain as a result of my fitness program, online fitness videos, or information shared on Youtube. This includes emails, videos, and text. Thanks for your understanding.",https://www.youtube.com/watch?v=YWpKc1R2HBE,https://i.ytimg.com/vi/YWpKc1R2HBE/hqdefault.jpg,1100,2,FULL_BODY,110,Home Training,300195,4271,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
41,"15분 전신 덤벨운동 홈트 - 전신근력 강화, 유산소, 라인정리 효과","안녕하세요! 빵그리여러분❤️ 오늘은 15분 덤벨 전신운동을 준비했어요!  덤벨 운동 저도 참 좋아하는데요,  저와 같은 마음으로 덤벨 운동 좋아해주시는 빵그리여러분들이 많으신거 같아요!  특히 이번 프로그램은 안벅지 힙부터 가슴 어깨 이두 삼두 상하체 모든 부위를 세세하게 사용하는데요 :) 익숙한 동작이지만 덤벨을 들고 하기 때문에 조금 더 어렵게 느껴질거구요 희안하게..많이 어렵지 않고 따라할 만 했는데 다음날에는 온 몸에 뿌듯한 근육통이 느껴질거에요❤️ 투자한 시간 대비 가성비가 좋은 프로그램이니까용! 이번 운동도 끝까지 잘 따라와주세요😍   #덤벨운동 #전신운동 #근력운동  ❣️멤버십 가입 https://tinyurl.com/2z6amqtn ❣️인스타그램 https://www.instagram.com/bbang_neu/ ❣️비지니스 문의 bbangneu@gmail.com    🎵 Music by Epidemic sound",https://www.youtube.com/watch?v=5oQVMVRl8P4,https://i.ytimg.com/vi/5oQVMVRl8P4/hqdefault.jpg,941,2,FULL_BODY,94,Home Training,96776,1262,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
42,[ENG] 딱 20분🔥 하루 운동 끝장내는 전신 & 아랫배 & 타바타 올인원 루틴,#유산소운동  #홈트레이닝  #workfromhome   🔥2025 다이어트 결심했다면? 바로 실천하세요! 심으뜸 홈트 루틴🔥 [왕초보]  https://www.youtube.com/playlist?list=PL59wN1Mv0vQfA7UuSLtOazEaWan7WPk2R   [중급] https://www.youtube.com/playlist?list=PL59wN1Mv0vQeNQ2v5oNLV4vunrblQgE7G   💪🏼딱! 4주만에 확! 변하는 으뜸챌린지 프로그램💪🏼 [1주차] https://youtube.com/playlist?list=PL59wN1Mv0vQfVSPm8khLRWKngqf-Kkddf&si=JnSaiN80ZcF6y4ZK  [2주차]https://youtube.com/playlist?list=PL59wN1Mv0vQfTe5pUP3rw5kUj6K4UwOAQ&si=IvOismJHYdgkibwe  [3주차]https://youtube.com/playlist?list=PL59wN1Mv0vQcVaBaJiQcZPdY_ShyAyvTb&si=mHu_9855_W-ppBZ9  [4주차]https://youtube.com/playlist?list=PL59wN1Mv0vQeyAfz28ipHA2cA5B4IjC9a&si=PFiPC5C5GBec7QLV,https://www.youtube.com/watch?v=zruKSHfD7b4,https://i.ytimg.com/vi/zruKSHfD7b4/hqdefault.jpg,1160,2,FULL_BODY,116,Home Training,2399086,48092,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
43,[PPIYAK's FIT]Ejercicio de la parte superior del cuerpo en casa집에서하는 상체운동!Upper body workout at home,"집에서 앉아서 다소곳하게 조져보아요..❤️  오늘도 저희 영상을 봐주셔서 감사합니다💕 항상 더 노력해서 신나고 효과좋은 운동영상 쭉쭉 올릴게요!❤️   🔥더 똑똑하게 운동할 보스 모여라!!🔥  ⭐️⭐️⭐️⭐️⭐️삐약스핏 홈페이지⭐️⭐️⭐️⭐️⭐️ https://www.ppiyaksfit.com/  보스들!!챌린지는 무료로 진행됩니다!🙌 홈페이지에 오시면 보스들이 더 효과적으로 운동할 수 있도록 삐약스핏 영상만으로 구성된 챌린지 프로그램이 준비되어 있어요!👍  ✅챌린지 시작 전 공통미션✅ 👉군것질 하지 않기 (술도 절대 안돼요!) 👉잠들기 6시간 전에 식사 마치기 (차나 물은 가능!!) 👉하루에 물 2L 마시기 (처음엔 어려울 수 있지만, 차근차근 의식해서 물마시기 연습!) 👉매일 아침 눈바디 찍기 (체중에는 너무 신경쓰지 말고, 눈바디에 집중!)   똑같은 영상을 하더라도 어떤 순서로 하는지, 얼마동안 하는지에 따라 효과는 천차만별인데요!🤓 챌린지 순서대로 따라오신다면 더 효율적인 운동을 하실 수 있습니다!💛 우리 같이 똑똑하고 효과있게 운동해보자구요!!👍   ❓삐약스핏 챌린지 어떻게 참여하나요? 👉홈페이지에 들어가서 프로그램란을 클릭하여 챌린지를 확인한다! 👉시작날짜는 보스들이 홈페이지를 들어가는 그 순간부터!! 👉챌린지를 시작하게 되면 운동이 끝날때마다 댓글로 완료댓글인증 👉모든 보스들에게 응원댓글과 하트뿅뿅 나갑니다!!   ❓꼭 챌린지구성 순서대로 운동을 해야하나요? 👉네!! 순서대로 해주시는게 가장 효과가 좋습니다!!  🦌만약 운동을 조금 더 추가하고 싶은 고라니들은 마지막운동으로 (삐약스핏 타바타)검색하셔서 원하는 부위로 타바타!!!달려주세요!! 🐥운동초보자 병아리들은 운동을 매일 하는 것에 의의를 두고 하루동안 챌린지 운동 채워보기~~!!   ✅챌린지에 관한 내용 및 운동하면서 궁금한 점이나 아픈 부분이 있다면✅ 👉유튜브 댓글 👉홈페이지 댓글 👉인스타그램 @ye.jin.2 찐만두트레이너에게 DM주세요!! 하나하나 답변 드리도록 하겠습니다! ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐   비즈니스/강의/방송/후원 등 문의사항 joowondiet@naver.com  주원홈트 네이버카페 https://cafe.naver.com/joowondiet 주원홈트 공식 인스타그램 https://instagram.com/joo.won.diet 주원언니 인스타그램 https://instagram.com/joowon.unnie 혜민쌤 인스타그램 https://instagram.com/hye.min.han 예진쌤 인스타그램 https://instagram.com/ye.jin.2 정원매니저님 인스타그램 https://instagram.com/jung.won.son",https://www.youtube.com/watch?v=2swcod5RYvU,https://i.ytimg.com/vi/2swcod5RYvU/hqdefault.jpg,508,2,UPPER,50,Home Training,16199027,141514,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
44,[하체 근력 특집]누워서 하니까 무릎이 안 아픈 '하체 근육 운동',기초부터 완성까지 모스틱 제대로 배우기 https://www.mostic.net  모스틱을 한 권에 담았다. 베스트 셀러 [모스틱 자세 운동] https://product.kyobobook.co.kr/detail/S000200362554  #체형교정 #체형교정 #체형교정 #요가 #필라테스 #골반교정 #거북목교정 #허리디스크,https://www.youtube.com/watch?v=TAajkq-17PE,https://i.ytimg.com/vi/TAajkq-17PE/hqdefault.jpg,1125,2,LOWER,112,Home Training,3655766,75492,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
45,"아랫배, 옆구리, 허리라인을 매끈하고 탄탄하게 - 코어 힘도 길러주는 복근운동 10분 홈트 루틴","배, 옆구리 허리라인까지 잡아주는 복근운동 홈트 루틴 10분 운동입니다. 옷차림이 가벼워지는 계절이 왔어요. 물론 허리라인을 예쁘고 탄탄하게 해주기 위해 복근운동을 하기도 해요. 하지만 코어를 잘 키워두시면 어떤 운동 동작이든 자세가 제대로 잡히고 운동 수행능력이 업그레이드 되죠. 그럼 당연히 근육도 더 잘 발달할거고요. 복근운동은 길게 안하셔도 되니까 코어 약하신 분들은 종종해주세요. 그리고 복근은 체지방이 걷혀야 드러나기 시작합니다. 복근 드러내고 싶은 분들은 체지방도 같이 걷어내 주는 유산소 홈트 루틴 도 해주셔야겠죠. 그런데 복근 라인이 보이지 않는다고 절대 상심 안하셔도 되요. 복근 안보여도 속에서 탄탄해지고 있을거고요 어떤 몸이던 균형잡히고 건강한 몸은 아름답습니다!! 😊❤️❤️❤️  빅씨스 인스타♥ https://www.instagram.com/BIGSISlife/   Chapter 챕터 ---------------------------------- 00:00 INTRO 인트로 00:10 SEATED KNEE + TOE TOUCH 씨티드 무릎 + 발 터치 01:05 CRUNCH CHOP 크런치찹 02:00 BUTTERFLY CRUNCH 버터플라이 크런치 02:55 SIDE LEG DROP 사이드 레그드랍 03:50 SPIDER + CROSS BODY PLANK CRUNCH 스파이더 + 크로스 바디 플랭크 크런치 04:45 SIDE PLANK ELBOW DROP(L) 사이드 플랭크 엘보드랍(좌) 05:40 SIDE PLANK ELBOW DROP(R) 사이드 플랭크 엘보드랍(우) 06:35 CYCLING 싸이클링 07:30 IN & OUT 인엔아웃 08:25 SCISSOR CLAP 씨저 클랩 09:20 PLANK 플랭크 10:13 CLOSING 클로징   #복근운동 #복근 #홈트 #홈트레이닝 #빅씨스   주의사항 부상을 줄이고 예방하려면 이 운동 루틴을 시작하기 전에 의사와 상의하는 것이 좋습니다. 빅씨스 운동 루틴 비디오를 수행하는 것은 자신의 책임 하에 수행하는 것 입니다. 빅씨스 유튜브 채널의 피트니스 프로그램, 온라인 운동 루틴 비디오 또는 유튜브에 공유 된 정보로 인해 입은 부상이나 피해에 대해 책임을 지지 않습니다. 여기에는 이메일, 비디오 및 텍스트가 포함됩니다. 이해해 주셔서 감사합니다.  Disclaimer To reduce and avoid injury, you will want to check with your doctor before beginning any workout routines from this channel. By performing any workout routine videos from this channel, you are performing them at your own risk. This Youtube Channel will not be responsible or liable for any injury or harm you sustain as a result of this channel's fitness program, online fitness videos, or information shared on Youtube. This includes emails, videos, and text. Thanks for your understanding.",https://www.youtube.com/watch?v=vckr1GJ0JMs,https://i.ytimg.com/vi/vckr1GJ0JMs/hqdefault.jpg,676,2,CORE,67,Home Training,1212564,13584,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
46,"하루 한 번! 10분 전신근력 유산소 운동 - 기초체력, 근력 강화 루틴",안녕하세요 빵그리여러분❤️  오늘은 10분 근력유산소 운동을 준비했어요!  스쿼트와 런지가 베이스되는 근력운동이구요  몸의 높낮이가 위아래로 계속해서 반복해 움직이기 때문에 유산소효과도 확실하답니다 :)  영상에서 저는 맨몸으로 했지만 덤벨을 들고 하면 더욱 운동되실거에요!  덤벨 하나를 들어주는 것만으로도 10분이지만 운동의 난이도도 확 끌어올릴 수 있으니까요  한번 도전해보세요!   요즘 날씨 갑자기 추워졌죠 가을이 없어진거 같아요ㅠ_ㅠ  겉옷 잘 챙겨입으시구 감기 조심하세요❤️  그럼 이번 운동도 끝까지 잘 따라와주세요!    #10분운동 #전신운동 #기초체력   ❣️멤버십 가입: https://tinyurl.com/2z6amqtn ❣️인스타그램: https://www.instagram.com/bbang_neu/ ❣️비지니스 문의: bbangneu@gmail.com  🎵 Music by Epidemic sound,https://www.youtube.com/watch?v=DeuleGSS_0o,https://i.ytimg.com/vi/DeuleGSS_0o/hqdefault.jpg,635,2,FULL_BODY,63,Home Training,22850,676,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
47,홈트 처음할 때 이것부터하세요! 하루 15분 근력 유산소 전신운동 체지방 박살💣 층간소음NO 기구NO 식단&일지YES,"🎁 홈트레이닝 전문 바벨라토르 네이버 스토어: https://smartstore.naver.com/barbellator  🎁 바벨라토르 홈페이지: http://barbellator.com ──────────────────── ✅리쌤 철봉: 최강 가정용철봉 치닝디핑! https://smartstore.naver.com/barbellator/products/3059371773  ✅리쌤 밴드: 이제 헬스 동작을 집에서 해보세요!  https://smartstore.naver.com/barbellator/products/4540426678  ✅리쌤 매트: 홈트레이닝 최적화 최고급 매트  https://smartstore.naver.com/barbellator/products/4944839136  * 모든 영상은 재생목록 별로 분류 되어 있습니다 * ──────────────────── - 바벨라토르 인스타그램: @barbellator_official - 리쌤 인스타그램: @coach_leesam  - 리쌤의 운동, 영양 지식 칼럼 BLOG https://blog.naver.com/slimnpower/220854058456  💬 CONTACT: barbellator@naver.com ──────────────────── [바벨라토르 소개]  폐절제수술 이후 모든과정을 극복하고,  아시아턱걸이챔피언 에 도달한 리쌤이 운동 방법을 모르거나 여건이 안되는 분들을 위해  운동교육 전문 컨텐츠 브랜드 ""바벨라토르"" 를 만들었습니다.  ──────────────────── Copyright ⓒ 2016 BARBELLATOR | BARBELLATOR All Rights Reserved.  해당 영상의 저작권은 크리에이터 바벨라토르에게 있습니다.",https://www.youtube.com/watch?v=VbTlIVn8BX8,https://i.ytimg.com/vi/VbTlIVn8BX8/hqdefault.jpg,1121,2,FULL_BODY,112,Home Training,59130,1426,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
48,5분! 뱃살 똥배 빼는 최고의 운동 [뱃살 마라맛🔥],"📌'뱃살 마라맛🔥' 운동순서📌 1. 사이드 니터치 [워밍업] 2. ABS 폴딩 [뱃살/아랫배] 3. 로우 클랩 [뱃살/아랫배] 4. 앨보우 니 [뱃살/아랫배] 5. 밴딩 토터치 [뱃살/아랫배] 6. 롤리 폴리 [뱃살/옆구리살] 7. 로우 리치 [뱃살/아랫배] 8. 스탠딩 바이시클 [뱃살/아랫배] 9. 하이니 러너 [뱃살/아랫배] 10. 사이드 찹 [뱃살/아랫배] 11. 하이니 펀치 [뱃살/아랫배] 12. 스피드 크로스 [버닝타임]   💑댓글&후기 관련 꼭 읽어주세요💑 - 댓글/일지들을 저희 부부가 직접 읽고 하트를 누릅니다. 가끔은 느리고 손이 부족해 보일 수도 있지만 그래도 양해 부탁드려요 - 댓글/영상 알림설정은 필수✔ 저희 부부와 많은 구독자분들이 함께 응원해 드려요👨‍👩‍👧‍👧 - 동기부여&진정성이 있는 댓글은 상단에 고정을 해드려요 - 반복되는 글자나 숫자로만 댓글을 적으시면 스팸으로 가는 경우도 있으니 주의해 주세요  - 댓글은 수정후 하트가 없어지니 하트가 없어졌다고 넘 실망하지 마세요😳   💑Comments & Workout diary related - Please read💑 -We always read every comment one by one with heart♥ -If you've written your workout diary, please have the alarm set✔. A lot of us root for you!👨‍👩‍👧‍👧 -If you leave a comment that's a great motivation, we pin it  -When you write the diary with number only, sometimes the comments are categorized as spam. Please leave a comment that's longer than a sentence.    #뱃살 #똥배 #옆구리살",https://www.youtube.com/watch?v=ZDYTOVkItLs,https://i.ytimg.com/vi/ZDYTOVkItLs/hqdefault.jpg,341,2,CORE,34,Home Training,2164945,29316,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
49,6분 운동 전 웜업 잊지 마세요! - 운동 전 스트레칭 - 부상방지 하고 운동효과 올려주는 6분 동적 스트레칭,"6분 운동 전 스트레칭 워밍업 준비운동. 동적 스트레칭 - 운동 시작 전에 몸을 살짝 데워주기 좋은 웜업 루틴 준비했어요. 동적 스트레칭을 운동 전에 해주시면 부상예방에도 좋고요 운동 효과도 훨씬 높아집니다. 지난 여름에 제가 웜업을 빼먹고 런지를 하다가 첫 동작 발 디디자마자 부상이 온 적이 있어요. 그래서 2주 이상 하체 운동을 쉬어야했어요. 평소 아주 쉽게 하는 동작이라도 몸이 굳어 있는지를 모르고 무리하게 시작했다가 부상을 당하는 경우가 종종 생깁니다. 예기치 않게 생기는 부상을 너무 두려워하실 필요는 없지만 미리 방지할 수 있다면 방지해 주셔야겠죠. 운동 전 스트레칭으로 준비운동 충분히 해주시고 운동 시작하는 것 잊지 마셔요! 😊  빅씨스 인스타♥ https://www.instagram.com/BIGSISlife/  #운동전스트레칭 #동적스트레칭 #홈트 #홈트레이닝 #빅씨스   주의사항 부상을 줄이고 예방하려면 이 운동 루틴을 시작하기 전에 의사와 상의하는 것이 좋습니다. 빅씨스 운동 루틴 비디오를 수행하는 것은 자신의 책임 하에 수행하는 것 입니다. 빅씨스 유튜브 채널의 피트니스 프로그램, 온라인 운동 루틴 비디오 또는 유튜브에 공유 된 정보로 인해 입은 부상이나 피해에 대해 책임을 지지 않습니다. 여기에는 이메일, 비디오 및 텍스트가 포함됩니다. 이해해 주셔서 감사합니다.  Disclaimer To reduce and avoid injury, you will want to check with your doctor before beginning any workout routines from this channel. By performing any workout routine videos from this channel, you are performing them at your own risk. This Youtube Channel will not be responsible or liable for any injury or harm you sustain as a result of this channel's fitness program, online fitness videos, or information shared on Youtube. This includes emails, videos, and text. Thanks for your understanding.",https://www.youtube.com/watch?v=7gR50n00rQ4,https://i.ytimg.com/vi/7gR50n00rQ4/hqdefault.jpg,397,2,MIXED,39,Home Training,1380723,10013,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
50,물렁살 안녕 👋🏽 날씬 탄탄바디 만드는 덤벨 전신운동 10분 홈트,"⭐️멤버십 가입 (응원 감사합니다!) https://tinyurl.com/2p82daxr  오늘은 덤벨 전신운동 10분 홈트 입니다!  탄력있는 몸매만큼 보기좋은 몸이 없는 것 같아요. 살이 빠져도 쳐지거나 흐물흐물해 보이면 날씬해 보이지는 않는것 같아요. 반대로 살이 많아도 틴탄해보이는 몸은 참 보기가 좋습니다. 날씨도 포근해져 가니까 우리 덤벨 운동으로 탄력있는 팔과 어깨, 바디라인을 만들어 봐요. 평소 운동 루틴 만드실 때 항상 덤벨 운동을 먼저 하시고 맨몸 유산소 해주시길 추천 드립니다. 맨몸 운동을 먼저 하시고 몸이 지친 상태에서는 근육에 강한 자극을 주기가 어려워지니까요 😊 맨몸운동을 먼저 하고 싶으신 분들은 아주 가벼운 운동으로 진행해주세요.  오늘도 건강한 하루 되시길 바랍니다~ 😊🫶🫶🫶  #빅씨스   빅씨스 인스타♥ https://www.instagram.com/bigsisLife/   00:00 INTRO 00:11 DEADLIFT + THRUSTER 01:11 SIDE LUNGE + HAMMER CURL 02:11 DEADLIFT + ROW 03:11 CURTSY LUNGE + LATERAL RAISE 04:11 ARNOLD PRESS 05:11 CRUNCH 06:11 DUMBBELL CURL + PRESS 07:11 BURPEE + DEADLIFT 08:11 MOUNTAIN CLIMBER 09:11 WIDE SQUAT 10:06 SUCCESS   주의사항 부상을 줄이고 예방하려면 빅씨스 운동 루틴을 시작하기 전에 의사와 상의하는 것이 좋습니다. 빅씨스 운동 루틴 비디오를 수행하는 것은 자신의 책임 하에 수행하는 것 입니다. 빅씨스 유튜브 채널의 피트니스 프로그램, 온라인 운동 루틴 비디오 또는 유튜브에 공유 된 정보로 인해 입은 부상이나 피해에 대해 책임을 지지 않습니다. 여기에는 이메일, 비디오 및 텍스트가 포함됩니다. 이해해 주셔서 감사합니다.  Disclaimer To reduce and avoid injury, you will want to check with your doctor before beginning any workout routines from this channel. By performing any workout routine videos from this channel, you are performing them at your own risk. This Youtube Channel will not be responsible or liable for any injury or harm you sustain as a result of this channel's fitness program, online fitness videos, or information shared on Youtube. This includes emails, videos, and text. Thanks for your understanding.",https://www.youtube.com/watch?v=opjPvRniwRA,https://i.ytimg.com/vi/opjPvRniwRA/hqdefault.jpg,677,2,FULL_BODY,67,Home Training,246599,2929,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
51,초보 홈트레이닝 여자 살빼기 운동. 다이어트 하시는 분들 딱 2주만 해보세요!,"초보 홈트레이닝 여자 살빼기 운동 - 전신운동 타바타 루틴입니다. 체지방 태우기 하려면 한세트로 그만하시지말고 두 세 세트 해주시면 좋을거 같네요. 살빼기 운동 하면서 확찐자 탈출 하시길! 다이어트 하시는 분들 홈트레이닝은 꾸준히 하는게 답인거 아시죠?  초보 홈트레이닝 여자 살빼기 운동  2탄 https://www.youtube.com/watch?v=m9DA4bNbxUE  빅씨스 인스타♥ https://www.instagram.com/BIGSISlife/  #살빼기 #살빼기운동 #타바타 #전신운동 #홈트레이닝여자 #홈트여자 #빅씨스 #bigsis   주의사항 부상을 줄이고 예방하려면 이 운동 루틴을 시작하기 전에 의사와 상의하는 것이 좋습니다. 빅씨스 운동 루틴 비디오를 수행하는 것은 자신의 책임 하에 수행하는 것 입니다. 빅씨스 유튜브 채널의 피트니스 프로그램, 온라인 운동 루틴 비디오 또는 유튜브에 공유 된 정보로 인해 입은 부상이나 피해에 대해 책임을 지지 않습니다. 여기에는 이메일, 비디오 및 텍스트가 포함됩니다. 이해해 주셔서 감사합니다.  Disclaimer To reduce and avoid injury, you will want to check with your doctor before beginning any Bigsis workout routines. By performing any Bigsis workout routine videos, you are performing them at your own risk. Bigsis Youtube Channel will not be responsible or liable for any injury or harm you sustain as a result of my fitness program, online fitness videos, or information shared on Youtube. This includes emails, videos, and text. Thanks for your understanding.",https://www.youtube.com/watch?v=JxCvhEPm0hg,https://i.ytimg.com/vi/JxCvhEPm0hg/hqdefault.jpg,508,2,MIXED,50,Home Training,2342010,35255,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
52,이 운동 꾸준히하고 근육량 엄청 늘었어요!! (feat.무릎통증 없이 근력운동하기),김쌤이 직접 만든 온라인 PT  온라인 PT 주소 : https://momshealth.co.kr   오프라인 PT 주소 : 네이버에 “오늘핏 상동” 검색.  전부터 거리가 멀어 김쌤에게 직접 PT 받지 못하는 우리 회원님들을 위해 온라인 강의를 준비하고 있었습니다. 그러다 엄마들을 위한 온라인 배움의 공간을 만들어야겠다는 생각을 하게 되었습니다. 오랜 준비 기간끝에 만들어진 mom’s health의 발전과 더 크게 성장하고 싶은 김쌤의 도전들 많은 관심 부탁드립니다.  mom’s health가 엄마들의 놀이공간이 되었으면 좋겠습니다.,https://www.youtube.com/watch?v=aOC-hNql9Rc,https://i.ytimg.com/vi/aOC-hNql9Rc/hqdefault.jpg,890,2,MIXED,89,Home Training,705909,8846,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
53,하체비만 탈출 다리라인 예뻐지는 운동 18분 홈트,"다리라인 예뻐지는 18분 홈트 루틴입니다. 하체비만 걱정하시는 분들이나 슬림한 다리라인 탄탄한 하체를 원하시는 분들을 위한 홈트레이닝 루틴입니다. 허벅지 안쪽살 승마살 뒷허벅지와 엉덩이 라인 모두 탄탄해야 예쁜 다리라인을 가질수가 있어요. 하체비만 걱정하시는 분들은 유산소 운동으로 체지방 빼주시면서 다리라인 운동 진행해주셔야 효과가 더 커집니다. 다리라인 예뻐지는 운동 홈트레이닝 루틴으로 날씬한 다리라인 갖게되시길 바래요! 💗💜💗  빅씨스 인스타♥ https://www.instagram.com/BIGSISlife/  챕터 00:00 인트로 00:12 팁토 플리에 스쿼트 01:02 킥백 + 대각선 킥백(좌) 01:52 킥백 + 대각선 킥백(우) 02:42 사이드 투 리버스 런지(우) 03:32 사이드 투 리버스 런지(좌) 04:22 펄스 스쿼트 05:12 사이드 레그 레이즈 + 레그 써클(좌) 06:02 사이드 레그 레이즈 + 레그 써클(우) 06:52 씨저 리프트 07:42 이너따이 리프트(좌) 08:32 이너따이 리프트(우) 09:22 라잉 대각선 킥백(좌) 10:12 라잉 대각선 킥백(우) 11:02 클램쉘(좌) 11:52 클램쉘(우) 12:42 사이드 레그 레이즈 + 프론트킥(좌) 13:32 사이드 레그 레이즈 + 프론트킥(우) 14:22 동키킥 + 스트레잇 레그킥(우) 15:12 동키킥 + 스트레잇 레그킥(좌) 16:02 사이드 런지 16:52 스쿼트 17:42 레그 스트레칭  #다리라인 #하체비만 #하체운동 #빅씨스 #bigsis #홈트 #홈트레이닝여자   주의사항 부상을 줄이고 예방하려면 이 운동 루틴을 시작하기 전에 의사와 상의하는 것이 좋습니다. 빅씨스 운동 루틴 비디오를 수행하는 것은 자신의 책임 하에 수행하는 것 입니다. 빅씨스 유튜브 채널의 피트니스 프로그램, 온라인 운동 루틴 비디오 또는 유튜브에 공유 된 정보로 인해 입은 부상이나 피해에 대해 책임을 지지 않습니다. 여기에는 이메일, 비디오 및 텍스트가 포함됩니다. 이해해 주셔서 감사합니다.  Disclaimer To reduce and avoid injury, you will want to check with your doctor before beginning any Bigsis workout routines. By performing any Bigsis workout routine videos, you are performing them at your own risk. Bigsis Youtube Channel will not be responsible or liable for any injury or harm you sustain as a result of my fitness program, online fitness videos, or information shared on Youtube. This includes emails, videos, and text. Thanks for your understanding.",https://www.youtube.com/watch?v=_JZeAYqQeII,https://i.ytimg.com/vi/_JZeAYqQeII/hqdefault.jpg,1148,2,LOWER,114,Home Training,254959,4166,0,1,2025-01-01 00:00:00,2025-01-01 00:00:00,1,0
